Date,CountryCode,SubscriberID,CustomerId,ContentType,Title,Episode,SeriesTitle,ReleaseYear,Duration,Season,Genres,DeviceType,TypeEvent,Position,Language,Bitrate,BufferTime,PlaybackNetTime,deviceDescription,CALC_ProgramType,CALC_BitrateType
2026-01-02 08:58:33,CO,625b32314970630828f8dd8b,694e8ffcc788eafebedc9bc8,EPISODE,COPA AFRICANA DE NACIONES,2,COPA AFRICANA DE NACIONES,,0,2026,Miscellaneous,IOS,START,6,ES,5070000,,0,"tbxiosapp.winsports/1.0.1 (iOS 26.2; false) mobile (false iPhone16,2)",EVENTO,HIGH
2026-01-02 09:01:49,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,PAUSE,1984,ES,6113632,,1984,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:02:02,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,RESUME,1984,ES,6113632,,1984,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:07:24,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,PAUSE,2305,ES,6113632,,2305,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:07:49,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,RESUME,2305,ES,6113632,,2305,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:05,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2680,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:05,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2680,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:37,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START-BUFFERING,2680,ES,6113632,1.41,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:37,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,FIRSTQUARTILE,2680,ES,6113632,,2680,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:37,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,PROGRESSMARK,2680,ES,6113632,,2680,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:37,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,RE-BUFFERING,2680,ES,6113632,0.398,2680,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:37,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START,0,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:41,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2683,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:41,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2683,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:52,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START,0,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:53,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,PROGRESSMARK,2683,ES,6113632,,2683,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:53,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,FIRSTQUARTILE,2683,ES,6113632,,2683,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:53,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START-BUFFERING,2683,ES,6113632,1.433,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:54,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2684,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:54,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2684,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:59,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START-BUFFERING,2685,ES,6113632,0.776,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:59,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,FIRSTQUARTILE,2685,ES,6113632,,2685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:59,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,PROGRESSMARK,2685,ES,6113632,,2685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:59,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,RE-BUFFERING,2685,ES,6113632,0.231,2685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:14:59,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START,0,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:01,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2686,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:01,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2686,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:05,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START,0,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:06,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START-BUFFERING,2687,ES,6113632,1.06,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:06,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,FIRSTQUARTILE,2687,ES,6113632,,2687,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:06,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,PROGRESSMARK,2687,ES,6113632,,2687,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:07,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2848,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:07,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,CLOSE,2848,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:11,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START,0,ES,6113632,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:12,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,START-BUFFERING,2848,ES,6113632,1.294,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:12,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,PROGRESSMARK,2848,ES,6113632,,2848,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:12,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,FIRSTQUARTILE,2848,ES,6113632,,2848,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:16,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,RE-BUFFERING,2296,ES,6113632,2.84,2296,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:18,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,RE-BUFFERING,2774,ES,6113632,0.346,2774,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:15:30,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,ONCE CALDAS VS ATLETICO NACIONAL,4,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6502,1,Programas,WEB,START,0,ES,0,,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:15:33,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,ONCE CALDAS VS ATLETICO NACIONAL,4,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6502,1,Programas,WEB,START-BUFFERING,0,ES,915434,4.269,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:15:47,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,ONCE CALDAS VS ATLETICO NACIONAL,4,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6502,1,Programas,WEB,CLOSE,0,ES,915434,4.269,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:16:04,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,LLANEROS FC VS ATLETICO NACIONAL,7,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6783,18,Programas,WEB,START,0,ES,0,,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:16:05,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,LLANEROS FC VS ATLETICO NACIONAL,7,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6783,18,Programas,WEB,START-BUFFERING,0,ES,1283413,1.398,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:16:11,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,LLANEROS FC VS ATLETICO NACIONAL,7,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6783,18,Programas,WEB,RE-BUFFERING,342,ES,1283413,0.512,342,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:16:13,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,LLANEROS FC VS ATLETICO NACIONAL,7,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6783,18,Programas,WEB,RE-BUFFERING,643,ES,1283413,0.768,643,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:16:14,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,LLANEROS FC VS ATLETICO NACIONAL,7,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6783,18,Programas,WEB,PROGRESSMARK,644,ES,1283413,,644,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:16:20,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,LLANEROS FC VS ATLETICO NACIONAL,7,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6783,18,Programas,WEB,CLOSE,644,ES,1283413,,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:16:31,NL,693c6ffad5d1f200027920d7,6957d2b3c788eafebef7269b,EPISODE,LLANEROS FC VS ATLETICO NACIONAL,7,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6783,18,Programas,WEB,CLOSE,644,ES,1283413,,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",SERIE,LOW
2026-01-02 09:23:45,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,JUNIOR VS DEPORTIVO CALI,6,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6625,1,Programas,WEB,MIDPOINT,3279,ES,6113632,,3279,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-02 09:24:08,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,START,0,ES,760998,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,LOW
2026-01-02 09:24:09,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,START-BUFFERING,0,ES,3133190,2.84,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,MEDIUM
2026-01-02 09:24:32,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,RESUME,22,ES,6115050,,22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 09:24:32,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,PAUSE,22,ES,6115050,,22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 09:24:34,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,CLOSE,22,ES,6115050,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-02 09:26:42,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,START,0,ES,760998,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,LOW
2026-01-02 09:26:44,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,START-BUFFERING,24,ES,3133190,3.107,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,MEDIUM
2026-01-02 09:26:46,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,PAUSE,26,ES,3133190,,26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,MEDIUM
2026-01-02 09:27:24,US,68f8ea557f4fe80002bf7704,6957d4b0c788eafebef7a7e3,EPISODE,DEPORTIVO CALI VS FORTALEZA FC,1,LIGA BETPLAY DIMAYOR 2025-2,2025.0,7062,3,Programas,WEB,RESUME,26,ES,6115050,,26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
